Date,NTFLX_Open,NTFLX_High,NTFLX_Low,NTFLX_Close,NTFLX_Volume,NSDQ_Open,NSDQ_High,NSDQ_Low,NSDQ_Close,NSDQ_Volume,Unemployment_rate,Interest_Rate
2018-07-20,364.920013,370.5,360.140015,361.049988,15096700,7843.080078,7860.25,7815.859863,7820.200195,1786250000,3.8,1.91
2018-07-23,359.149994,363.899994,353.600006,362.660004,11505200,7806.930176,7846.759766,7776.549805,7841.870117,1654290000,3.8,1.91
2018-07-24,366.940002,367.399994,354.559998,357.320007,12851500,7914.350098,7928.790039,7814.330078,7840.77002,2014850000,3.8,1.91
2018-07-25,357.570007,363.279999,355.649994,362.869995,8467800,7839.089844,7933.310059,7838.759766,7932.240234,1902790000,3.8,1.91
2018-07-26,358.190002,365.540009,356.630005,363.089996,6993700,7848.040039,7881.299805,7834.080078,7852.180176,2263070000,3.8,1.91
2018-07-27,366.850006,367,351.649994,355.209991,8949500,7889.75,7889.75,7698.959961,7737.419922,2176170000,3.8,1.91
2018-07-30,351.929993,352.029999,334.019989,334.959991,18260700,7735.27002,7740.259766,7604.240234,7630,2143410000,3.8,1.91
2018-07-31,331.51001,342.5,328,337.450012,14085400,7654.589844,7709.490234,7614.839844,7671.790039,2195050000,3.8,1.91
2018-08-01,335.869995,344.410004,334.019989,338.380005,7790500,7701.819824,7732.680176,7670.709961,7707.290039,2223550000,3.8,1.91
2018-08-02,337.230011,345,334.709991,344.5,7131300,7659.52002,7808.850098,7659.52002,7802.689941,2081300000,3.8,1.91
2018-08-03,347.75,347.859985,338.480011,343.089996,8848400,7819.22998,7824.060059,7783.299805,7812.009766,2018700000,3.8,1.91
2018-08-06,342.869995,351.980011,341.73999,350.920013,8198100,7809.540039,7859.680176,7801.879883,7859.680176,2238170000,3.8,1.91
2018-08-07,353.230011,357.309998,349.01001,351.829987,7970900,7878.620117,7898.200195,7868.649902,7883.660156,2197590000,3.8,1.91
2018-08-08,352.209991,352.290009,346.609985,347.609985,5394700,7880,7901.689941,7864.459961,7888.330078,2087850000,3.8,1.91
2018-08-09,347.959991,352.440002,345.820007,349.359985,4820300,7886.52002,7923.350098,7881.060059,7891.779785,2032950000,3.8,1.91
2018-08-10,346.910004,349.100006,344.420013,345.869995,4328400,7834.709961,7866.189941,7818.370117,7839.109863,2095180000,3.8,1.91
2018-08-13,339.890015,347.190002,339.070007,341.309998,6888900,7848,7888.660156,7814.27002,7819.709961,1914240000,3.8,1.91
2018-08-14,342.089996,342.410004,336.25,337.48999,5805200,7847.879883,7878.22998,7815.5,7870.890137,1917360000,3.8,1.91
2018-08-15,334.029999,335.5,321,326.399994,11784500,7810.02002,7832.660156,7732.689941,7774.120117,2286960000,3.8,1.91
2018-08-16,329.899994,331.170013,321.209991,322.440002,6689700,7826.950195,7849.669922,7795.740234,7806.52002,1979540000,3.8,1.91
2018-08-17,319.01001,324.369995,312.959991,316.779999,10407900,7786.640137,7830.779785,7752.680176,7816.330078,1843150000,3.8,1.91
2018-08-20,314.640015,331.600006,310.929993,327.730011,13591100,7834.370117,7837.140137,7787.899902,7821.009766,1698970000,3.8,1.91
2018-08-21,331,341.5,329.700012,338.019989,14783200,7840.089844,7897.680176,7836.790039,7859.169922,1766630000,3.8,1.91
2018-08-22,338.48999,346.209991,337.410004,344.440002,8930700,7844.040039,7897.629883,7840.839844,7889.100098,1660460000,3.8,1.91
2018-08-23,348.109985,350.079987,337.649994,339.170013,11336400,7886.470215,7926.319824,7866.529785,7878.459961,1879890000,3.8,1.91
2018-08-24,346,359.149994,344.540009,358.820007,14729100,7907.810059,7949.709961,7907.100098,7945.97998,1886600000,3.8,1.91
2018-08-27,367.149994,374.48999,360,364.579987,17427300,7989.640137,8024.939941,7976.600098,8017.899902,2319130000,3.8,1.91
2018-08-28,367.230011,369.98999,360.380005,368.48999,9222600,8039.009766,8046.310059,8009.589844,8030.040039,1961300000,3.8,1.91
2018-08-29,367.200012,369.859985,362.910004,368.040009,8118700,8044.339844,8113.560059,8042.100098,8109.689941,1897000000,3.8,1.91
2018-08-30,365,376.809998,363.540009,370.980011,10981000,8094.200195,8133.299805,8069.569824,8088.359863,2014450000,3.8,1.91
2018-08-31,370.660004,376,367.079987,367.679993,7943400,8079.310059,8119.819824,8079.310059,8109.540039,1899910000,3.8,1.91
2018-09-04,366.470001,368.880005,361.26001,363.600006,7605200,8087.950195,8104.069824,8042.140137,8091.25,2229520000,3.7,1.95
2018-09-05,360,363.390015,335.829987,341.179993,13092800,8073.529785,8077.839844,7962.350098,7995.169922,2596780000,3.7,1.95
2018-09-06,347.440002,356,341.98999,346.459991,13050200,7998.27002,8001.970215,7885.490234,7922.72998,2368680000,3.7,1.95
2018-09-07,342.200012,355.75,341.25,348.679993,9105800,7878.790039,7962.529785,7873.930176,7902.540039,2146380000,3.7,1.95
2018-09-10,352.269989,352.5,343.079987,348.410004,5752200,7939.569824,7945.029785,7890.390137,7924.160156,2041450000,3.7,1.95
2018-09-11,344.670013,356.149994,343.899994,355.929993,6198100,7894.870117,7986.319824,7880.919922,7972.470215,2336600000,3.7,1.95
2018-09-12,359.079987,370.429993,356.23999,369.950012,10480800,7958.870117,7965.390137,7884.049805,7954.22998,2341850000,3.7,1.95
2018-09-13,371.910004,374.089996,366.839996,368.149994,8366100,7999.930176,8037.509766,7989.850098,8013.709961,2318720000,3.7,1.95
2018-09-14,368.549988,371.089996,363.459991,364.559998,4756400,8026.160156,8040.830078,7979.779785,8010.040039,2033720000,3.7,1.95
2018-09-17,364.220001,367.329987,349.570007,350.350006,7071900,7992.209961,8002.779785,7890.069824,7895.790039,2284140000,3.7,1.95
2018-09-18,353.670013,368.149994,351.559998,367.649994,10414000,7903.569824,7986.100098,7901.009766,7956.109863,2317990000,3.7,1.95
2018-09-19,373.950012,377.609985,359.170013,366.959991,11876800,7962.549805,7976.120117,7917.72998,7950.040039,2156730000,3.7,1.95
2018-09-20,370.26001,370.26001,363.170013,365.359985,6768100,7993.529785,8039.060059,7986.410156,8028.22998,2287150000,3.7,1.95
2018-09-21,366.589996,372.220001,360.73999,361.190002,11930600,8041.689941,8057.259766,7979.669922,7986.959961,3706820000,3.7,1.95
2018-09-24,359,373.640015,354.329987,369.609985,9322500,7939.379883,7997.899902,7912.470215,7993.25,2416380000,3.7,1.95
2018-09-25,370.230011,371.339996,364.48999,369.429993,6799800,8001.589844,8014.120117,7979.290039,8007.470215,2288140000,3.7,1.95
2018-09-26,373.589996,382,370.880005,377.880005,13799700,8011.680176,8067.029785,7982.759766,7990.370117,2297030000,3.7,1.95
2018-09-27,379.869995,383.200012,376,380.709991,7326200,8021.220215,8071.560059,8017.910156,8041.970215,2053770000,3.7,1.95
2018-09-28,379.23999,380.799988,373.730011,374.130005,7114900,8024.5,8065.060059,8015.870117,8046.350098,2323940000,3.7,1.95
2018-10-01,375.850006,386.109985,375.589996,381.429993,8376600,8091.5,8107.379883,8019.77002,8037.299805,2283230000,3.8,2.19
2018-10-02,384.380005,386.799988,373.829987,377.140015,8638700,8024.470215,8054.149902,7983.990234,7999.549805,2391370000,3.8,2.19
2018-10-03,378.529999,380.929993,374.880005,377.049988,5798600,8034.649902,8053.930176,8012.029785,8025.089844,3057330000,3.8,2.19
2018-10-04,375.880005,375.920013,360.399994,363.649994,9074400,7993.330078,7997.169922,7833.160156,7879.509766,3284550000,3.8,2.19
2018-10-05,359.769989,363.5,343,351.350006,13523000,7874.759766,7902.669922,7715.970215,7788.450195,2672900000,3.8,2.19
2018-10-08,345.179993,352.950012,338.109985,349.100006,12375500,7747.100098,7797.319824,7654.839844,7735.950195,2239640000,3.8,2.19
2018-10-09,348.480011,358.720001,347.089996,355.709991,8755000,7728.509766,7799.75,7718.950195,7738.02002,2459040000,3.8,2.19
2018-10-10,353.519989,355.149994,325.390015,325.890015,17183100,7694.080078,7701.200195,7420.560059,7422.049805,3077330000,3.8,2.19
2018-10-11,324.940002,334.200012,315.809998,321.100006,16082100,7388.069824,7493.209961,7274.040039,7329.060059,3139290000,3.8,2.19
2018-10-12,339.570007,341.299988,328.899994,339.559998,14870800,7507.839844,7516.689941,7368.330078,7496.890137,2650290000,3.8,2.19
2018-10-15,337.630005,339.209991,326.929993,333.130005,11215000,7473.330078,7500.930176,7400.069824,7430.740234,2148850000,3.8,2.19
2018-10-16,337.23999,347.950012,330.559998,346.399994,20156400,7501.779785,7658.140137,7493.439941,7645.490234,2623300000,3.8,2.19
2018-10-17,378.329987,380,356.5,364.700012,32610900,7669.259766,7670.490234,7563.089844,7642.700195,2364720000,3.8,2.19
2018-10-18,360.670013,362.200012,346.049988,346.709991,18461000,7616.470215,7616.859863,7452.459961,7485.140137,2545950000,3.8,2.19
2018-10-19,351,355.799988,332.200012,332.670013,16717200,7530.160156,7582.890137,7428.299805,7449.029785,2532220000,3.8,2.19
2018-10-22,333.100006,335.799988,320.339996,329.540009,17097200,7486.740234,7520.540039,7424.740234,7468.629883,2282400000,3.8,2.19
2018-10-23,318,336.579987,316.769989,333.160004,14907300,7328.549805,7472.580078,7260.129883,7437.540039,2735820000,3.8,2.19
2018-10-24,332.279999,333,300.730011,301.829987,19039300,7423.209961,7435.689941,7099,7108.399902,2935550000,3.8,2.19
2018-10-25,307.119995,319.940002,305.25,312.869995,13346900,7197.490234,7364.819824,7178.540039,7318.339844,2741810000,3.8,2.19
2018-10-26,300.51001,313.98999,292.299988,299.829987,19616000,7125.180176,7283.319824,7057,7167.209961,2964780000,3.8,2.19
2018-10-29,305.26001,307.890015,275.399994,284.839996,21698800,7272.419922,7295.609863,6922.830078,7050.290039,2689550000,3.8,2.19
2018-10-30,275.570007,290.519989,271.209991,285.809998,23685700,7017.870117,7166.839844,7001.47998,7161.649902,2681310000,3.8,2.19
2018-10-31,297.769989,311.5,295.049988,301.779999,20360300,7276.620117,7368.490234,7270.629883,7305.899902,2899730000,3.8,2.19
2018-11-01,304.589996,318.450012,296.670013,317.380005,15121500,7327.819824,7435.879883,7286.5,7434.060059,2708880000,3.8,2.2
2018-11-02,318,321.880005,308.329987,309.100006,13404600,7424.02002,7466.529785,7298.680176,7356.990234,2889910000,3.8,2.2
2018-11-05,311.100006,317.529999,303.73999,315.440002,10283000,7344.080078,7349.22998,7255.879883,7328.850098,2166470000,3.8,2.2
2018-11-06,314.76001,320.220001,305.299988,310.839996,9710400,7326.069824,7400.640137,7320.890137,7375.959961,2285680000,3.8,2.2
2018-11-07,312.899994,328.559998,311,327.5,13328300,7446.089844,7572.930176,7435.870117,7570.75,2677530000,3.8,2.2
2018-11-08,328,332.049988,316.609985,317.920013,11023900,7544.169922,7566.930176,7499.709961,7530.879883,2462430000,3.8,2.2
2018-11-09,311.070007,312.980011,298.01001,303.470001,13480800,7468.509766,7474.339844,7349.47998,7406.899902,2418490000,3.8,2.2
2018-11-12,300,302.48999,290.630005,294.070007,10924800,7364.049805,7371.089844,7193.77002,7200.870117,2289070000,3.8,2.2
2018-11-13,295,303.549988,289.100006,294.399994,12232200,7230.689941,7319.120117,7182.859863,7200.870117,2343940000,3.8,2.2
2018-11-14,300.399994,301.839996,278.299988,286.730011,16853600,7265.390137,7285.569824,7101.169922,7136.390137,2540220000,3.8,2.2
2018-11-15,285.51001,292.5,282.160004,290.059998,9967100,7112.830078,7274.259766,7072.359863,7259.029785,2508720000,3.8,2.2
2018-11-16,287.140015,291.720001,281,286.209991,9099500,7193.600098,7274.859863,7171.700195,7247.870117,2438260000,3.8,2.2
2018-11-19,283.790009,285.089996,269.149994,270.600006,12993800,7217.240234,7224.120117,7011.399902,7028.47998,2354020000,3.8,2.2
2018-11-20,254.630005,276.339996,250,266.980011,16693800,6867.430176,6994.75,6830.759766,6908.819824,2664950000,3.8,2.2
2018-11-21,274.420013,275.339996,261.51001,262.130005,11023000,6985.509766,7029.930176,6951.620117,6972.25,1858050000,3.8,2.2
2018-11-23,260.109985,265.5,256.839996,258.820007,5245100,6919.52002,6987.890137,6919.160156,6938.97998,958950000,3.8,2.2
2018-11-26,260.549988,266.25,253.800003,261.429993,12498600,7026.5,7083.930176,7003.120117,7081.850098,2011180000,3.8,2.2
2018-11-27,259.23999,269.079987,256.140015,266.630005,11149500,7041.22998,7105.140137,7014.359863,7082.700195,2067360000,3.8,2.2
2018-11-28,271.980011,284,263.339996,282.649994,14801300,7135.080078,7292.709961,7090.97998,7291.589844,2390260000,3.8,2.2
2018-11-29,282.320007,290.48999,275.5,288.75,15431500,7267.370117,7319.959961,7217.689941,7273.080078,1983460000,3.8,2.2
2018-11-30,288,290.809998,283.059998,286.130005,11860100,7279.299805,7332.790039,7255.680176,7330.540039,2542820000,3.8,2.2
2018-12-03,293.190002,298.720001,284.579987,290.299988,14117400,7486.129883,7486.509766,7392.220215,7441.509766,2621020000,3.9,2.27
2018-12-04,288.130005,295.73999,274.720001,275.329987,12800600,7407.950195,7421.109863,7150.109863,7158.430176,2635810000,3.9,2.27
2018-12-06,268.329987,283.220001,267.140015,282.880005,13074300,7017.049805,7189.52002,6984.339844,7188.259766,2833870000,3.9,2.27
2018-12-07,282.480011,284.209991,263.380005,265.140015,12466700,7163.490234,7205.370117,6945.27002,6969.25,2475160000,3.9,2.27
2018-12-10,264.190002,271.179993,260.609985,269.700012,9605600,6959.629883,7047.620117,6878.990234,7020.52002,2367560000,3.9,2.27
2018-12-11,274.079987,274.5,262.76001,265.320007,9843200,7121.660156,7129.830078,6983.009766,7031.830078,2246060000,3.9,2.27
2018-12-12,267.660004,281.769989,266.480011,274.880005,11456700,7127,7197.290039,7096.560059,7098.310059,2412300000,3.9,2.27
2018-12-13,277.640015,279.320007,271.850006,276.019989,8379300,7135.279785,7154.640137,7034.819824,7070.330078,2143520000,3.9,2.27
2018-12-14,271.809998,277.670013,265,266.839996,9915300,6986.370117,7027.169922,6898.990234,6910.660156,2200510000,3.9,2.27
2018-12-17,266.51001,272.980011,261.079987,262.799988,9634700,6886.459961,6931.810059,6710.009766,6753.72998,2665240000,3.9,2.27
2018-12-18,263.299988,275.75,263.290009,270.940002,10350100,6809.819824,6847.27002,6733.709961,6783.910156,2595400000,3.9,2.27
2018-12-19,269.959991,280.869995,263.769989,266.769989,13788400,6777.589844,6868.859863,6586.5,6636.830078,2899950000,3.9,2.27
2018-12-20,264.640015,269.899994,251.880005,260.579987,16792900,6607.759766,6666.200195,6447.910156,6528.410156,3258090000,3.9,2.27
2018-12-21,263.829987,264.5,241.289993,246.389999,21397600,6573.490234,6586.680176,6304.629883,6332.990234,4534120000,3.9,2.27
2018-12-24,242,250.649994,233.679993,233.880005,9547600,6278.490234,6355.180176,6190.169922,6192.919922,1647270000,3.9,2.27
2018-12-26,233.919998,254.5,231.229996,253.669998,14402700,6257.859863,6555.529785,6214.339844,6554.359863,2558940000,3.9,2.27
2018-12-27,250.110001,255.589996,240.100006,255.570007,12235200,6457.189941,6583.009766,6336.970215,6579.490234,2415870000,3.9,2.27
2018-12-28,257.940002,261.910004,249.800003,256.079987,10992800,6616.790039,6684.180176,6529.220215,6584.52002,2199090000,3.9,2.27
2018-12-31,260.160004,270.100006,260,267.660004,13508900,6649.52002,6659.959961,6570.060059,6635.279785,2098560000,3.9,2.27
2019-01-02,259.279999,269.75,256.579987,267.660004,11679500,6506.910156,6693.709961,6506.879883,6665.939941,2261800000,4,2.4
2019-01-03,270.200012,275.790009,264.429993,271.200012,14969600,6584.77002,6600.209961,6457.129883,6463.5,2607290000,4,2.4
2019-01-04,281.880005,297.799988,278.540009,297.570007,19330100,6567.140137,6760.689941,6554.240234,6738.859863,2579550000,4,2.4
2019-01-07,302.100006,316.799988,301.649994,315.339996,18620100,6757.529785,6855.600098,6741.399902,6823.470215,2507550000,4,2.4
2019-01-08,319.980011,320.589996,308.01001,320.269989,15359200,6893.439941,6909.580078,6795.859863,6897,2380290000,4,2.4
2019-01-09,317.709991,323.350006,313.5,319.959991,13343200,6923.060059,6985.220215,6899.560059,6957.080078,2422590000,4,2.4
2019-01-10,314.570007,325.369995,312.5,324.660004,13472500,6908.649902,6991.370117,6877.080078,6986.069824,2179080000,4,2.4
2019-01-11,330.959991,341.089996,328.519989,337.589996,19500400,6947.459961,6975.649902,6933.600098,6971.47998,2066500000,4,2.4
2019-01-14,334.23999,335.480011,329.130005,332.940002,10499600,6908.029785,6936.220215,6887.47998,6905.919922,1942210000,4,2.4
2019-01-15,349.600006,357.220001,347,354.640015,21181200,6931.390137,7025.850098,6928.120117,7023.830078,2038090000,4,2.4
2019-01-16,354,358.850006,348.109985,351.390015,15385500,7033.75,7079.629883,7028.120117,7034.689941,2149580000,4,2.4
2019-01-17,349.5,355.790009,346.410004,353.190002,18871200,7010.129883,7113.950195,7003.620117,7084.459961,2128840000,4,2.4
2019-01-18,351.970001,353,336.730011,339.100006,26621000,7134.100098,7185.379883,7096.620117,7157.22998,2451240000,4,2.4
2019-01-22,334.890015,336.880005,321.029999,325.160004,17941400,7109.569824,7110.160156,6979.810059,7020.359863,2380950000,4,2.4
2019-01-23,328.25,331.75,318.600006,321.98999,13480100,7061.649902,7084.850098,6953.22998,7025.77002,2274420000,4,2.4
2019-01-24,320.600006,331.799988,319,326.670013,11131600,7042.25,7078.959961,7029.950195,7073.459961,2400290000,4,2.4
2019-01-25,328.720001,340,328.51001,338.049988,11152900,7128.180176,7174.560059,7111.089844,7164.859863,2440840000,4,2.4
2019-01-28,334.700012,336.299988,328.880005,335.660004,8652100,7075.009766,7086.299805,7034.25,7085.680176,2435480000,4,2.4
2019-01-29,335.869995,338.220001,328.149994,328.899994,7655200,7087.490234,7092.290039,7011.470215,7028.290039,2089690000,4,2.4
2019-01-30,332.75,341.779999,330.799988,340.660004,9234500,7094.790039,7201.310059,7065.569824,7183.080078,2544050000,4,2.4
2019-01-31,339.679993,345.98999,338.089996,339.5,8535500,7208.169922,7303.120117,7205.950195,7281.740234,2918710000,4,2.4
2019-02-01,337.179993,346.839996,336.5,339.850006,9827800,7256.370117,7299.939941,7243.410156,7263.870117,2383430000,3.8,2.4
2019-02-04,342.600006,352,341.299988,351.339996,9051400,7266.279785,7348.22998,7261.069824,7347.540039,2099470000,3.8,2.4
2019-02-05,353.200012,360,352.899994,355.809998,9046600,7356.339844,7408.680176,7355.359863,7402.080078,2265520000,3.8,2.4
2019-02-06,357,357.040009,347.190002,352.190002,6717700,7400.439941,7410.77002,7346.720215,7375.279785,2167130000,3.8,2.4
2019-02-07,347.899994,348.75,339.019989,344.709991,7864500,7316.5,7336.740234,7235.049805,7288.350098,2295080000,3.8,2.4
2019-02-08,338,348,338,347.570007,7561400,7232.299805,7299.439941,7225.140137,7298.200195,2086260000,3.8,2.4
2019-02-11,350,352.869995,344.809998,345.730011,5454900,7327.370117,7343.560059,7290.029785,7307.899902,1897800000,3.8,2.4
2019-02-12,348.089996,360,346.519989,359.970001,10429400,7358.850098,7419.430176,7349.799805,7414.620117,2124330000,3.8,2.4
2019-02-13,357.299988,359.600006,350.279999,351.769989,10559100,7437.459961,7461.660156,7413.839844,7420.379883,2093800000,3.8,2.4
2019-02-14,351.75,360.450012,348.329987,359.070007,9295300,7390.25,7454.419922,7375.709961,7426.950195,2103370000,3.8,2.4
2019-02-15,358.470001,364.399994,355.5,356.869995,9230000,7468.569824,7477.279785,7440.259766,7472.410156,2257750000,3.8,2.4
2019-02-19,355.799988,365,355.320007,361.920013,7396600,7450.75,7507.790039,7450.27002,7486.77002,2120790000,3.8,2.4
2019-02-20,364.850006,366.709991,356.700012,359.910004,8110700,7490.310059,7513.700195,7455.25,7489.069824,2181760000,3.8,2.4
2019-02-21,360.029999,362.850006,353.880005,356.970001,6227900,7475.410156,7485.75,7430.890137,7459.709961,2119080000,3.8,2.4
2019-02-22,360.339996,366.130005,360.049988,363.019989,7088200,7481.629883,7527.540039,7479.009766,7527.540039,2417680000,3.8,2.4
2019-02-25,367.01001,371.48999,363.790009,363.910004,7569300,7585.299805,7602.689941,7551.609863,7554.459961,2363140000,3.8,2.4
2019-02-26,362.980011,365.700012,359.329987,364.970001,4944600,7535.290039,7573.220215,7524.310059,7549.299805,2257710000,3.8,2.4
2019-02-27,363.5,368.029999,359.799988,362.869995,5629900,7526.419922,7562.290039,7485.390137,7554.509766,2423360000,3.8,2.4
2019-02-28,362.470001,366.390015,357.709991,358.100006,6186800,7533.310059,7561.899902,7516.47998,7532.529785,2647080000,3.8,2.4
2019-03-01,362.26001,362.869995,354.690002,357.320007,5526500,7587.450195,7603.040039,7540.75,7595.350098,2463190000,3.8,2.41
2019-03-04,359.720001,362.25,348.040009,351.040009,7487000,7636.620117,7643.660156,7501.560059,7577.569824,2569590000,3.8,2.41
2019-03-05,351.459991,356.170013,348.25,354.299988,5937800,7582.290039,7598.660156,7543.540039,7576.359863,2142610000,3.8,2.41
2019-03-06,353.600006,359.880005,351.700012,359.609985,6211900,7575.379883,7579.02002,7499.870117,7505.919922,2242810000,3.8,2.41
2019-03-07,360.160004,362.859985,350.5,352.600006,6151300,7483.790039,7489.080078,7397.189941,7421.459961,2440840000,3.8,2.41
2019-03-08,345.75,349.920013,342.470001,349.600006,6898800,7334.350098,7411.52002,7332.919922,7408.140137,2245430000,3.8,2.41
2019-03-11,352,358.980011,350.029999,358.859985,5387300,7442.560059,7558.22998,7442.399902,7558.060059,2226950000,3.8,2.41
2019-03-12,359.369995,360.130005,353.799988,356.269989,5164600,7571.850098,7611.129883,7560.459961,7591.029785,2161400000,3.8,2.41
2019-03-13,355.809998,362.480011,352.769989,361.209991,6444100,7621.379883,7677.069824,7619.459961,7643.410156,2366350000,3.8,2.41
2019-03-14,360.5,363.839996,358.100006,358.820007,5271400,7644.790039,7653.100098,7627.02002,7630.910156,2176510000,3.8,2.41
2019-03-15,361.019989,364,358.890015,361.459991,8444500,7658.410156,7714.959961,7652.040039,7688.529785,3447190000,3.8,2.41
2019-03-18,362.470001,370.970001,361.859985,363.440002,7194700,7696.379883,7737.669922,7677.740234,7714.47998,2274490000,3.8,2.41
2019-03-19,366.399994,366.959991,356.799988,358.779999,7541400,7747.399902,7767.890137,7699.149902,7723.950195,2433160000,3.8,2.41
2019-03-20,358.910004,375.899994,357.01001,375.220001,10917200,7721.950195,7779.240234,7674.040039,7728.970215,2424400000,3.8,2.41
2019-03-21,374,379,370.609985,377.869995,8544000,7705.430176,7850.109863,7705.430176,7838.959961,2483580000,3.8,2.41
2019-03-22,375.950012,376.429993,360.040009,361.01001,8661300,7800.25,7817.830078,7642.569824,7642.669922,2490730000,3.8,2.41
2019-03-25,359,367.040009,357.440002,366.230011,8473800,7618.97998,7662.379883,7579.290039,7637.540039,2130230000,3.8,2.41
2019-03-26,367.869995,368.380005,358.019989,359.970001,7666500,7700,7738.169922,7649.209961,7691.52002,2068900000,3.8,2.41
2019-03-27,361,362.470001,350.369995,353.369995,7852400,7702.049805,7712.839844,7582.089844,7643.379883,2221650000,3.8,2.41
2019-03-28,354.48999,355.940002,349.200012,354.609985,4361000,7660.069824,7689.160156,7619.819824,7669.169922,1902060000,3.8,2.41
2019-03-29,357.160004,358.25,353.709991,356.559998,4705600,7726.709961,7733.620117,7688.509766,7729.319824,2233470000,3.8,2.41
2019-04-01,359,368.329987,358.51001,366.959991,7036100,7800.240234,7831.450195,7777.089844,7828.910156,2198050000,3.7,2.42
2019-04-02,366.25,368.420013,362.220001,367.720001,5158700,7824.609863,7854.919922,7811.279785,7848.689941,2110100000,3.7,2.42
2019-04-03,369.26001,373.410004,366.190002,369.75,5368900,7891.180176,7938.259766,7870.899902,7895.549805,2487210000,3.7,2.42
2019-04-04,370.070007,372.049988,362.399994,367.880005,4627300,7894.259766,7917.649902,7844.959961,7891.779785,2094200000,3.7,2.42
2019-04-05,369,369.799988,364.660004,365.48999,3905500,7914.509766,7940.450195,7909.140137,7938.689941,2148730000,3.7,2.42
2019-04-08,365.109985,365.940002,359.929993,361.410004,4653800,7924.890137,7955.899902,7891.850098,7953.879883,2069190000,3.7,2.42
2019-04-09,360.540009,366.73999,359,364.709991,5439200,7924.77002,7945.549805,7897.609863,7909.279785,2067570000,3.7,2.42
2019-04-10,365.790009,368.850006,362.25,363.920013,4545600,7922.72998,7965.330078,7916.899902,7964.240234,1998280000,3.7,2.42
2019-04-11,365,370.119995,360.809998,367.649994,6526900,7975.200195,7975.200195,7933.410156,7947.359863,1956840000,3.7,2.42
2019-04-12,360.690002,361.75,349.359985,351.140015,15646200,7984.149902,7992.089844,7952.609863,7984.160156,1955290000,3.7,2.42
2019-04-15,350.709991,352.209991,342.269989,348.869995,8842300,7987.160156,7993.330078,7933.569824,7976.009766,1816920000,3.7,2.42
2019-04-16,355,364.480011,352.720001,359.459991,18740200,8000.569824,8017.560059,7978.810059,8000.22998,2095330000,3.7,2.42
2019-04-17,365.049988,368.76001,350.600006,354.73999,18054100,8044.970215,8052.399902,7973.379883,7996.080078,2290690000,3.7,2.42
2019-04-18,355,360.410004,351.640015,360.350006,8353200,7998.450195,8002.310059,7950.970215,7998.060059,2089360000,3.7,2.42
2019-04-22,359.700012,377.690002,359,377.339996,11980500,7969.370117,8017.149902,7965.899902,8015.27002,1776060000,3.7,2.42
2019-04-23,375.450012,384.799988,374.709991,381.890015,10089800,8026.75,8128.870117,8023.810059,8120.819824,2075070000,3.7,2.42
2019-04-24,381.070007,381.899994,373.269989,374.230011,6541900,8122.879883,8139.549805,8101.700195,8102.009766,2022490000,3.7,2.42
2019-04-25,374.48999,374.76001,365.700012,368.329987,6255500,8150.850098,8151.839844,8075.410156,8118.680176,2063270000,3.7,2.42
2019-04-26,368.350006,375.140015,366.23999,374.850006,5621900,8100.279785,8146.419922,8060.890137,8146.399902,1971270000,3.7,2.42
2019-04-29,373.679993,374.579987,369.119995,371.829987,3821700,8147.649902,8176.080078,8136.410156,8161.850098,1761110000,3.7,2.42
2019-04-30,369.559998,374.5,368.350006,370.540009,3870100,8104.910156,8124.609863,8050.549805,8095.390137,2115770000,3.7,2.42
2019-05-01,374,385.98999,373.170013,378.809998,9257300,8132.930176,8146,8048.22998,8049.640137,2247420000,3.7,2.39
2019-05-02,378,383.5,374.51001,379.059998,5398200,8046.47998,8094.060059,7976.77002,8036.77002,2158600000,3.7,2.39
2019-05-03,381.529999,385.029999,378.269989,385.029999,5130300,8092.879883,8164.709961,8084.799805,8164,2046040000,3.7,2.39
2019-05-06,377.690002,381.350006,376,378.670013,5793100,7981.850098,8135.540039,7981.850098,8123.290039,1966120000,3.7,2.39
2019-05-07,377,379.910004,365.809998,370.459991,6974900,8043.52002,8070.970215,7899.02002,7963.759766,2376660000,3.7,2.39
2019-05-08,367.920013,369,361.359985,364.369995,6572000,7946.240234,8004.490234,7923.350098,7943.319824,2175100000,3.7,2.39
2019-05-09,360.899994,364.200012,352.75,362.75,5882600,7853.209961,7929.779785,7796.160156,7910.589844,2520770000,3.7,2.39
2019-05-10,361.619995,365.26001,353.059998,361.040009,5657100,7881.310059,7949.339844,7759.339844,7916.939941,2387720000,3.7,2.39
2019-05-13,352.290009,354.26001,343.100006,345.26001,8026700,7720.069824,7760.830078,7627.220215,7647.02002,2478860000,3.7,2.39
2019-05-14,348.709991,349.950012,342.5,345.609985,5353000,7689.660156,7776.200195,7665.299805,7734.490234,2084850000,3.7,2.39
2019-05-15,343.339996,356.5,341.390015,354.98999,6340100,7682.799805,7838.720215,7682.240234,7822.149902,2001530000,3.7,2.39
2019-05-16,356.369995,364,353.940002,359.309998,6441500,7832.580078,7946.22998,7826.669922,7898.049805,2163120000,3.7,2.39
2019-05-17,356.390015,359.619995,353.790009,354.450012,4725400,7829.029785,7918.709961,7810.350098,7816.279785,2134120000,3.7,2.39
2019-05-20,351.230011,352.420013,345.399994,348.109985,4621500,7714.060059,7747.27002,7678.350098,7702.379883,2122410000,3.7,2.39
